P_median_AGN,P_median_CV,P_median_HM-STAR,P_median_HMXB,P_median_LM-STAR,P_median_LMXB,P_median_NS,P_median_YSO,P_2sig_upp_AGN,P_2sig_upp_CV,P_2sig_upp_HM-STAR,P_2sig_upp_HMXB,P_2sig_upp_LM-STAR,P_2sig_upp_LMXB,P_2sig_upp_NS,P_2sig_upp_YSO,P_2sig_low_AGN,P_2sig_low_CV,P_2sig_low_HM-STAR,P_2sig_low_HMXB,P_2sig_low_LM-STAR,P_2sig_low_LMXB,P_2sig_low_NS,P_2sig_low_YSO,P_AGN,P_CV,P_HM-STAR,P_HMXB,P_LM-STAR,P_LMXB,P_NS,P_YSO,e_P_AGN,e_P_CV,e_P_HM-STAR,e_P_HMXB,e_P_LM-STAR,e_P_LMXB,e_P_NS,e_P_YSO,Class_median,Class_prob_median,Class_prob_2sig_upp,Class_prob_2sig_low,Class,Class_prob,Class_prob_e,name,true_Class,conf_flag,CT
0.73,0.09,0.0,0.02,0.0,0.12,0.0,0.03,0.8527274999999997,0.18,0.02,0.06,0.01,0.22,0.01,0.07,0.61,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.73024,0.08804000000000001,0.00322,0.02528,0.00051,0.122265,0.0016400000000000002,0.028805,0.060623160323160084,0.036283258878922024,0.005644773110007474,0.0168999173727923,0.002246095488830551,0.045435769875552694,0.004234185674758291,0.018480760631356955,AGN,0.73,0.8527274999999997,0.61,AGN,0.73024,0.060623160323160084,2CXO J144628.2-641624,AGN,1,5.732426292259348
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99986,8.999999999999999e-05,0.0,0.0,2e-05,2e-05,0.0,1e-05,0.0011754921445002347,0.0009448771310560926,0.0,0.0,0.0004469897088298563,0.00044698970882985637,0.0,0.0003162277660168379,AGN,1.0,1.0,1.0,AGN,0.99986,0.0011754921445002347,2CXO J144647.3+091605,AGN,1,471.5074923624742
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.01,0.02,0.01,0.01,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9927999999999999,0.00323,4e-05,0.0,0.00073,0.0025499999999999997,0.00035000000000000005,0.0003,0.009636018516630887,0.006519939386958256,0.000631505185092568,0.0,0.0028240175415664625,0.005461440041539168,0.0018387171834952966,0.0017067257872642923,AGN,1.0,1.0,0.97,AGN,0.9927999999999999,0.009636018516630887,2CXO J144709.5+114715,AGN,1,61.251088044749174
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.01,0.01,0.0,0.01,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99587,0.00266,1e-05,0.0,0.00086,0.00031,0.0,0.00029,0.0075166215549008425,0.005705870394335733,0.00031622776601683783,0.0,0.0031734004585728683,0.001734043513556365,0.0,0.0016789040230813426,AGN,1.0,1.0,0.97,AGN,0.99587,0.0075166215549008425,2CXO J144738.2+082546,AGN,1,75.11519037508998
0.94,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.14,0.01,0.0,0.11,0.06,0.02,0.07272749999999974,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92119,0.03842,0.00067,0.0001,0.01046,0.01746,0.0016899999999999999,0.01001,0.06468127679296044,0.03584394493339689,0.0030100099933654968,0.0010914170564872035,0.026692712505492978,0.017217573721196734,0.005046718673491654,0.021835216433016547,AGN,0.94,0.99,0.72,AGN,0.92119,0.06468127679296044,2CXO J144741.7-020338,AGN,1,8.781577248374683
0.91,0.02,0.0,0.02,0.0,0.0,0.0,0.03,0.98,0.07272749999999974,0.03,0.09,0.01,0.03,0.01,0.26,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.888565,0.026940000000000002,0.00428,0.0284,0.0011,0.0043100000000000005,0.0008100000000000001,0.045595,0.09418139896450313,0.020120667017801398,0.010236522182186021,0.02450388623138055,0.004961311783653052,0.008775015720834972,0.003264131516124092,0.06258704429123584,AGN,0.91,0.98,0.63,AGN,0.888565,0.09418139896450313,2CXO J144842.4+042403,AGN,1,5.377166363927267
0.97,0.01,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.04,0.0,0.01,0.0,0.05,0.0,0.02,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709800000000001,0.009970000000000001,2.9999999999999997e-05,0.00091,0.00017999999999999998,0.01431,5.9999999999999995e-05,0.0035600000000000002,0.023177074379152705,0.0136119206721309,0.0005471740119919801,0.0031752136907587792,0.0013301764429463371,0.013846140820301363,0.0007726558075864028,0.006030154455962366,AGN,0.97,1.0,0.92,AGN,0.9709800000000001,0.023177074379152705,2CXO J144852.1+473509,AGN,1,25.83973312004806
0.94,0.0,0.0,0.0,0.0,0.01,0.0,0.04,0.99,0.01,0.0,0.02,0.01,0.04272749999999974,0.0,0.17,0.8300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93283,0.00076,0.00019,0.00519,0.00073,0.01204,5.9999999999999995e-05,0.0482,0.043031881702324394,0.0027982548544101967,0.0013659303663678343,0.007656534628833244,0.0028240175415664612,0.012385143995601818,0.0007726558075864028,0.04222490903415832,AGN,0.94,0.99,0.8300000000000001,AGN,0.93283,0.043031881702324394,2CXO J144920.7+422101,AGN,1,10.37606497216477
0.31,0.04,0.03,0.02,0.04,0.04,0.0,0.47,0.5700000000000001,0.13,0.09,0.06,0.11,0.15,0.02,0.77,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.317315,0.04553,0.03485,0.022019999999999998,0.04514,0.05024,0.0011899999999999999,0.483715,0.1088078808263903,0.032526559564102005,0.022814425217348736,0.017263186774683803,0.02756701544129036,0.039551317382695454,0.0044837488783387525,0.13914843175925878,YSO,0.47,0.77,0.24,YSO,0.483715,0.13914843175925878,2CXO J144921.6+631614,AGN,0,0.6710859597193037
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99688,0.00122,1e-05,2.9999999999999997e-05,5e-05,0.00046,0.0,0.00135,0.005873678583315608,0.003758420642467487,0.00031622776601683794,0.00054717401199198,0.0007056897321046961,0.002189336244890947,0.0,0.0036456536849776063,AGN,1.0,1.0,0.98,AGN,0.99688,0.005873678583315608,2CXO J144932.7+002236,AGN,1,103.36895173741861
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.01,0.0,0.01,0.01,0.03,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98875,0.0019100000000000002,5.9999999999999995e-05,0.0008200000000000001,0.00011999999999999999,0.0008349999999999999,0.001375,0.00613,0.012463660892484317,0.004524640579357921,0.0007726558075864029,0.0028523211137134828,0.001089397442069141,0.002904515658627308,0.003930626518104311,0.009187355849617862,AGN,0.99,1.0,0.96,AGN,0.98875,0.012463660892484317,2CXO J144935.9+631835,AGN,1,45.384473704147794
0.01,0.0,0.0,0.0,0.01,0.13,0.8250000000000001,0.0,0.07636374999999987,0.03,0.01,0.0,0.08,0.3027274999999997,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.64,0.0,0.020116666666666668,0.004775000000000001,0.00085,0.0,0.017975,0.13964000000000001,0.8164833333333333,0.00016,0.02142949812890456,0.008046062025246518,0.0032230246489730586,0.0,0.022829708070200336,0.0733286949120022,0.07918457992373072,0.0012553788177183719,NS,0.8250000000000001,0.94,0.64,NS,0.8164833333333333,0.07918457992373072,2CXO J144944.0+630655,AGN,1,4.437930626447693
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99973,0.00017999999999999998,0.0,0.0,7.000000000000001e-05,1e-05,0.0,1e-05,0.00245624370393761,0.001403413541893325,0.0,0.0,0.0011385940437207622,0.0003162277660168379,0.0,0.000316227766016838,AGN,1.0,1.0,1.0,AGN,0.99973,0.00245624370393761,2CXO J144948.4+581046,AGN,1,258.9737731451876
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998495,0.00015,1e-05,0.0,0.000495,0.00015,0.00029,0.00041000000000000005,0.0045365797199603515,0.0012958314624900802,0.0003162277660168379,0.0,0.002507241763624175,0.0012161327966052802,0.002149539606641506,0.0019838941090279585,AGN,1.0,1.0,0.99,AGN,0.998495,0.0045365797199603515,2CXO J144958.5+085911,AGN,1,141.68445386156043
0.97,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,0.0,0.0,0.01,0.03,0.0,0.02,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96711,0.02216,0.0,0.00013000000000000002,0.00037,0.00601,0.0,0.00422,0.019619705217786353,0.016625607080970335,0.0,0.0011333068359382589,0.0019408417933636083,0.008175985980097241,0.0,0.006755533823262021,AGN,0.97,1.0,0.92,AGN,0.96711,0.019619705217786353,2CXO J145006.9+581456,AGN,1,26.070957596147252
0.93,0.01,0.0,0.0,0.0,0.0,0.05,0.0,1.0,0.09,0.0,0.0,0.0,0.04,0.15136374999999985,0.01,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9198099999999999,0.018359999999999998,0.00014000000000000001,2e-05,0.000125,0.007940000000000001,0.053235,0.00037,0.06532328092671882,0.02524872071804626,0.0011754921445002438,0.0004469897088298563,0.001208650419201448,0.011914207835536034,0.04461277927987758,0.0020413885635192685,AGN,0.93,1.0,0.77,AGN,0.9198099999999999,0.06532328092671882,2CXO J145051.3-000129,AGN,1,7.8825364341008415
0.99,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.02,0.0,0.0,0.0,0.05,0.0,0.01,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98199,0.0020499999999999997,1e-05,4e-05,2e-05,0.01458,0.0,0.00131,0.016757706308463603,0.0055972161677774095,0.0003162277660168379,0.0006315051850925683,0.0004469897088298562,0.01452013892614098,0.0,0.0036051209268063225,AGN,0.99,1.0,0.94,AGN,0.98199,0.016757706308463603,2CXO J145123.0-000626,AGN,1,30.92956029239813
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99985,8e-05,0.0,0.0,4e-05,2e-05,0.0,1e-05,0.0012161327966052887,0.0008912880535463239,0.0,0.0,0.0006315051850925679,0.0004469897088298563,0.0,0.00031622776601683783,AGN,1.0,1.0,1.0,AGN,0.99985,0.0012161327966052887,2CXO J145125.9+580840,AGN,1,474.4045309830138
0.87,0.07,0.0,0.03,0.0,0.0,0.0,0.02,0.94,0.15,0.01,0.08,0.01,0.02,0.01,0.05,0.78,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.8695499999999999,0.07221999999999999,0.00049,0.03272,0.0014299999999999998,0.00438,0.0011200000000000001,0.01809,0.04081376315978793,0.03098437721871512,0.0021597603025716914,0.019869484049577044,0.004274736643744659,0.006667837734982759,0.0035437491669357986,0.01436865889212901,AGN,0.87,0.94,0.78,AGN,0.8695499999999999,0.04081376315978793,2CXO J145133.1-554038,AGN,1,11.105162275745057
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.022727499999999737,0.0,0.0,0.05,0.02,0.04,0.03,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976905,0.003225,8e-05,1e-05,0.005995,0.0034649999999999998,0.006385,0.003935,0.028605318373324213,0.007719064642750382,0.0008912880535463239,0.00031622776601683794,0.014893179035443772,0.00759450139584235,0.011379203015205466,0.008770273239340539,AGN,0.99,1.0,0.9,AGN,0.976905,0.028605318373324213,2CXO J145149.1+430125,AGN,1,22.32054111837651
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.01,0.02,0.04,0.01,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98668,0.00141,7.000000000000001e-05,0.0,0.001,0.002595,0.007555,0.0006900000000000001,0.02046940635672165,0.004618791317350593,0.001046993885462659,0.0,0.006483983501061831,0.006134215809995894,0.012516134731962116,0.0031358784628447815,AGN,0.99,1.0,0.94,AGN,0.98668,0.02046940635672165,2CXO J145151.3+430256,AGN,1,29.683460318797223
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.03,0.01,0.01,0.06,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98251,0.00013000000000000002,2e-05,1e-05,0.003165,0.0009450000000000001,0.0006950000000000001,0.012525,0.023268892138246313,0.0011333068359382571,0.00044698970882985626,0.00031622776601683783,0.012476515476624017,0.0030889345277160685,0.0028017538836994284,0.017163739947021143,AGN,0.99,1.0,0.92,AGN,0.98251,0.023268892138246313,2CXO J145200.2+430348,AGN,1,23.990152260046308
0.79,0.14,0.0,0.0,0.0,0.07,0.0,0.0,0.96,0.51,0.01,0.0,0.01,0.47,0.012727499999999736,0.03,0.25,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.6850666666666667,0.17514166666666667,0.00062,1e-05,0.000325,0.13199666666666668,0.00218,0.00466,0.22904821854743385,0.13321271837429788,0.003290353541251522,0.00031622776601683794,0.0019295331295673826,0.13540171610701515,0.014500270958084122,0.00896743078115548,AGN,0.79,0.96,0.25,AGN,0.6850666666666667,0.22904821854743385,2CXO J145203.0+430542,AGN,0,1.407617957191371
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988400000000001,0.0007099999999999999,2e-05,0.0,0.00020999999999999998,0.00017999999999999998,0.0,4e-05,0.0046557573042498804,0.0031314063463092254,0.00044698970882985637,0.0,0.001859935310530815,0.0016031750279274467,0.0,0.0006315051850925682,AGN,1.0,1.0,0.99,AGN,0.9988400000000001,0.0046557573042498804,2CXO J145206.4+580626,AGN,1,128.1763225726399
0.26,0.11,0.0,0.0,0.0,0.6,0.0,0.0,0.46,0.3827274999999997,0.01,0.0,0.0,0.8427274999999997,0.03,0.02,0.1,0.02,0.0,0.0,0.0,0.28,0.0,0.0,0.26816500000000004,0.137185,0.0016300000000000002,0.0,5e-05,0.585985,0.003335,0.00365,0.0956339564622767,0.09343088410747863,0.004388890789523285,0.0,0.000705689732104696,0.14529888692464749,0.01154712566447214,0.006743365107494401,LMXB,0.6,0.8427274999999997,0.28,LMXB,0.585985,0.14529888692464749,2CXO J145207.3+580454,AGN,0,1.3191227710271092
0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.02,0.0,0.03,0.0,0.02,0.0,0.08,0.88363625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972365,0.00266,2.9999999999999997e-05,0.0070999999999999995,0.0,0.00218,0.00023,0.015435,0.02986676746483957,0.006998097839654232,0.00054717401199198,0.010104063147669465,0.0,0.00539227935818209,0.0015651036865171428,0.023244915596772987,AGN,0.98,1.0,0.88363625,AGN,0.972365,0.02986676746483957,2CXO J145210.5+292409,AGN,1,18.017316432806453
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.022727499999999737,0.0,0.01,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941899999999999,0.00035000000000000005,0.0,4e-05,2.9999999999999997e-05,0.004900000000000001,0.0,0.00049,0.008222621936554758,0.0018387171834952987,0.0,0.0006315051850925681,0.0005471740119919799,0.0075130850152548175,0.0,0.002294594771449889,AGN,1.0,1.0,0.97,AGN,0.9941899999999999,0.008222621936554758,2CXO J145215.6+430448,AGN,1,62.869116909058434
0.97,0.01,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.05,0.0,0.0,0.0,0.08,0.0,0.02,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963325,0.01042,7.000000000000001e-05,2.9999999999999997e-05,0.00015,0.023215,0.00011999999999999999,0.00267,0.025268713518556547,0.012465110467981384,0.0008341437500789628,0.0005471740119919801,0.0012161327966052804,0.020255840492906588,0.0010893974420691408,0.005882661447483251,AGN,0.97,1.0,0.9,AGN,0.963325,0.025268713518556547,2CXO J145344.6+033330,AGN,1,20.650614166660024
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.01,0.01,0.0,0.01,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965,0.00054,0.00023,1e-05,0.0010400000000000001,0.00039,2e-05,0.00127,0.01810601634340995,0.0025524331362280404,0.002419287695366749,0.00031622776601683783,0.004559516332813076,0.0028558809597138413,0.00044698970882985637,0.01044011954414776,AGN,1.0,1.0,0.97,AGN,0.9965,0.01810601634340995,2CXO J145710.8+221844,AGN,1,34.86391306761021
0.97,0.0,0.0,0.0,0.0,0.01,0.0,0.01,1.0,0.01,0.0,0.01,0.01,0.06,0.0,0.06,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96642,0.0007700000000000001,1e-05,0.00045,0.0005700000000000001,0.01635,5.9999999999999995e-05,0.015370000000000002,0.03085345257075026,0.004530742502904754,0.00031622776601683794,0.0022141369430101676,0.0025654788406224835,0.018647391914828868,0.0007726558075864034,0.019592012325101958,AGN,0.97,1.0,0.89,AGN,0.96642,0.03085345257075026,2CXO J150113.1+232908,AGN,1,18.853032714903144
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.03,0.0,0.01,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9918199999999999,0.00109,2.9999999999999997e-05,0.0,0.0,0.006285,8.999999999999999e-05,0.0006850000000000001,0.009496198069637026,0.0035105874471695205,0.0005471740119919797,0.0,0.0,0.008135721539296007,0.0009448771310560926,0.002676366555227056,AGN,0.99,1.0,0.97,AGN,0.9918199999999999,0.009496198069637026,2CXO J150121.9+014401,AGN,1,55.89493497354019
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.01,0.01,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99574,0.0024300000000000003,1e-05,0.0,0.00033,0.00122,0.00016,0.00011,0.008069542584156656,0.006514409991514007,0.0003162277660168379,0.0,0.0017872588772459047,0.003677652121275897,0.0012553788177183723,0.0010435463521037236,AGN,1.0,1.0,0.97,AGN,0.99574,0.008069542584156656,2CXO J150140.9+421834,AGN,1,68.1097936136371
0.12,0.17,0.0,0.0,0.02,0.585,0.08,0.0,0.26,0.395,0.01,0.0,0.09,0.8927274999999998,0.20272749999999976,0.01,0.02,0.01,0.0,0.0,0.0,0.28,0.01,0.0,0.12595,0.175065,0.000865,2e-05,0.026295000000000002,0.587955,0.08319,0.00066,0.06001290735374387,0.09849528972035712,0.003367211474367643,0.0004469897088298563,0.023059265051269644,0.15449566947616003,0.05065263655121608,0.0025633905225249942,LMXB,0.585,0.8927274999999998,0.28,LMXB,0.587955,0.15449566947616003,2CXO J150148.8+014403,AGN,0,1.632034604364171
0.95,0.01,0.0,0.01,0.0,0.0,0.0,0.02,0.99,0.06,0.03,0.07,0.05,0.05,0.01,0.36,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9103600000000001,0.013,0.00225,0.01391,0.0041600000000000005,0.00743,0.0009599999999999999,0.04793,0.11318427930185833,0.015544826845019595,0.007595735329459234,0.017751817569675133,0.012290054737284357,0.013924402643883475,0.0033300885107590585,0.08149513210343655,AGN,0.95,0.99,0.49,AGN,0.9103600000000001,0.11318427930185833,2CXO J150228.7+285815,AGN,1,4.430001065724117
0.59,0.16,0.0,0.0,0.0,0.19,0.0,0.03,0.7227274999999997,0.34,0.01,0.03,0.02,0.34,0.02,0.09,0.43,0.06,0.0,0.0,0.0,0.09,0.0,0.0,0.58715,0.16752,0.00032,0.00697,0.00283,0.19998,0.0019399999999999999,0.03329,0.0732990467212927,0.0680152606087463,0.001816838160349156,0.008820254922443963,0.005667735281682023,0.06441854817790717,0.005006142373271203,0.022856034176958584,AGN,0.59,0.7227274999999997,0.43,AGN,0.58715,0.0732990467212927,2CXO J150243.0+111557,AGN,1,2.811332860433575
0.98,0.0,0.0,0.0,0.0,0.01,0.0,0.01,1.0,0.03,0.0,0.01,0.01,0.04,0.0,0.03,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9728600000000001,0.00734,1e-05,0.00055,0.0006900000000000001,0.01094,4e-05,0.00757,0.022246692233123457,0.009758054089808052,0.00031622776601683783,0.002367087472634481,0.002613566668506992,0.012250161895520674,0.0006315051850925682,0.009353212420477928,AGN,0.98,1.0,0.91,AGN,0.9728600000000001,0.022246692233123457,2CXO J150333.9-415223,AGN,1,27.884281749658996
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03,0.02,0.0,0.01,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99426,0.00013000000000000002,8e-05,2e-05,0.00351,0.0013700000000000001,5.9999999999999995e-05,0.0005700000000000001,0.016826631734709586,0.0015765740025719009,0.0011810990623122998,0.00044698970882985637,0.009469401753520105,0.005390004837859809,0.000772655807586403,0.004690106299125543,AGN,1.0,1.0,0.95,AGN,0.99426,0.016826631734709586,2CXO J150422.1-024556,AGN,1,37.676784996621926
0.08,0.01,0.06,0.02,0.03,0.0,0.03,0.75,0.15,0.03,0.13,0.09272749999999974,0.09,0.02,0.11,0.85,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.62,0.08098999999999999,0.00751,0.062375,0.023080000000000003,0.034825,0.004070000000000001,0.0351875,0.7519625,0.029825483390206062,0.008841836804537739,0.028709033135645365,0.024537026422646775,0.02319013059810482,0.007150960511444336,0.02839987053485273,0.057174502774554284,YSO,0.75,0.85,0.62,YSO,0.7519625,0.057174502774554284,2CXO J150629.5+554547,AGN,1,7.712328812665717
0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.99,0.01,0.0,0.03,0.01,0.03,0.0,0.18,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9283899999999999,0.0009400000000000001,0.0002,0.00638,0.00028000000000000003,0.00719,2.9999999999999997e-05,0.05659,0.04816666822531871,0.00321352247957389,0.0014007005254378835,0.008084612604260088,0.0018775316575560383,0.009332255407509534,0.0005471740119919801,0.04455847121880816,AGN,0.94,0.99,0.79,AGN,0.9283899999999999,0.04816666822531871,2CXO J150706.3-122515,AGN,1,9.401981007807683
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,0.01,0.01,0.03,0.0,0.02,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9884700000000001,0.00362,2e-05,0.00034,0.00026000000000000003,0.00413,0.0,0.00316,0.017356853411847454,0.009326445334776943,0.00044698970882985637,0.0018131981931624823,0.00165382439670454,0.007994185825148614,0.0,0.007061463323155078,AGN,0.99,1.0,0.94,AGN,0.9884700000000001,0.017356853411847454,2CXO J150721.0+554559,AGN,1,36.90885483657038
0.56,0.0,0.01,0.0,0.0,0.01,0.26,0.1,0.8300000000000001,0.02,0.14272749999999976,0.03,0.01,0.09,0.5563637499999999,0.3127274999999997,0.26,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.562465,0.0040999999999999995,0.027366666666666668,0.00688,0.0011799999999999998,0.015508333333333332,0.271635,0.11086499999999999,0.15758642789674904,0.006498633104910001,0.03937313267839179,0.009571165404860964,0.009741791544808517,0.023800788205138344,0.13883182650621237,0.07094899953865125,AGN,0.56,0.8300000000000001,0.26,AGN,0.562465,0.15758642789674904,2CXO J150822.7+014755,AGN,0,0.9811474012819582
0.9,0.08,0.0,0.0,0.0,0.01,0.0,0.0,0.97,0.16,0.0,0.0,0.01,0.04,0.01,0.02,0.81,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.90128,0.08120000000000001,0.00017,0.00017,0.00032,0.012320000000000001,0.00034,0.004200000000000001,0.0383670905025861,0.03560657000930907,0.001293357171384909,0.001293357171384909,0.0018168381603491548,0.011711308840379664,0.00186758878982711,0.006356130930086352,AGN,0.9,0.97,0.81,AGN,0.90128,0.0383670905025861,2CXO J150842.1+332802,AGN,1,11.086108140722992
0.17,0.56,0.0,0.0,0.0,0.24,0.0,0.0,0.31,0.8,0.01,0.0,0.02,0.48,0.02,0.02,0.07,0.335,0.0,0.0,0.0,0.07,0.0,0.0,0.1723,0.56244,0.0005200000000000001,8e-05,0.00478,0.253045,0.00216,0.0046749999999999995,0.06086554538172328,0.11503773328816984,0.0023948560155749093,0.0008912880535463238,0.007550404532778929,0.10013081021421007,0.005173119094043868,0.0074582169450881555,CV,0.56,0.8,0.335,CV,0.56244,0.11503773328816984,2CXO J150842.2+332805,AGN,0,1.4379192932380374
0.6,0.0,0.02,0.0,0.0,0.18,0.11,0.0,0.85,0.06,0.11,0.0,0.02,0.7213637499999999,0.5654549999999995,0.04,0.16,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.5701966666666667,0.008643333333333333,0.026153333333333334,0.0,0.0017749999999999999,0.23586833333333335,0.14921333333333334,0.008150000000000001,0.174399234751678,0.021155411871468036,0.02952922502684826,0.0,0.01039145597870468,0.18444059687455494,0.13820109192215216,0.012275103998670565,AGN,0.6,0.85,0.16,AGN,0.5701966666666667,0.174399234751678,2CXO J150934.1+570314,AGN,0,0.9316923704321912
0.86,0.02,0.0,0.0,0.0,0.08,0.01,0.02,0.97,0.11,0.01,0.01,0.01,0.3,0.06,0.09,0.6272725,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.834825,0.028050000000000002,0.0008200000000000001,0.0005700000000000001,0.0005899999999999999,0.098165,0.01302,0.023960000000000002,0.09310699913695153,0.02973771732718959,0.003055640184468212,0.0026423629731893517,0.004730145269891218,0.07632255831605692,0.017780487781434613,0.024267412455952254,AGN,0.86,0.97,0.6272725,AGN,0.834825,0.09310699913695153,2CXO J150935.8+570325,AGN,1,4.347883634201866
0.88,0.0,0.0,0.0,0.06,0.01,0.01,0.0175,0.99,0.03,0.01,0.0,0.21,0.08,0.1,0.07,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8681749999999999,0.005764999999999999,0.000265,0.0,0.069645,0.014165,0.022745,0.01924,0.08216078608295914,0.009522628600100686,0.001660581986091783,0.0,0.05672889159980249,0.019746333651913524,0.027677717229407327,0.018969244376944274,AGN,0.88,0.99,0.67,AGN,0.8681749999999999,0.08216078608295914,2CXO J150953.2+570547,AGN,1,5.749383347435834
0.16,0.15,0.0,0.0,0.0,0.37,0.11,0.0,0.55,0.79,0.05,0.0,0.0,0.92,0.51,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.19493166666666667,0.24163833333333334,0.009035,0.0,0.00017,0.40157166666666666,0.15244833333333332,0.00020500000000000002,0.1382466765794097,0.2420531450598539,0.013415429502954754,0.0,0.0013501566290334333,0.2743646757212323,0.1330912575476443,0.0015444611877157546,LMXB,0.37,0.92,0.01,LMXB,0.40157166666666666,0.2743646757212323,2CXO J150953.7+570048,AGN,0,0.3096975489564493
